S/T code,S/T name,GCCSA code,GCCSA name,SA4 code,SA4 name,2015,2016,2017,2018,2019,2020,2021
1,New South Wales,1RNSW,Rest of NSW,110,New England and North West,4943.0,4910.0,4888.0,4862.0,4834.0,4748.0,4656.0
1,New South Wales,1RNSW,Rest of NSW,110,New England and North West,9322.0,9409.0,9543.0,9662.0,9765.0,9836.0,9879.0
1,New South Wales,1RNSW,Rest of NSW,110,New England and North West,4323.0,4219.0,4243.0,4266.0,4294.0,4326.0,4394.0
1,New South Wales,1RNSW,Rest of NSW,110,New England and North West,7836.0,7846.0,7825.0,7799.0,7770.0,7689.0,7608.0
1,New South Wales,1RNSW,Rest of NSW,110,New England and North West,20742.0,20793.0,20994.0,21164.0,21324.0,21480.0,21607.0
1,New South Wales,1RNSW,Rest of NSW,110,New England and North West,15100.0,15442.0,15838.0,16185.0,16492.0,16486.0,16607.0
1,New South Wales,1RNSW,Rest of NSW,110,New England and North West,5740.0,5751.0,5830.0,5935.0,6038.0,6087.0,6143.0
1,New South Wales,1RNSW,Rest of NSW,110,New England and North West,18667.0,18823.0,18910.0,19005.0,19080.0,19073.0,19132.0
1,New South Wales,1RNSW,Rest of NSW,111,Newcastle and Lake Macquarie,18195.0,18223.0,18190.0,18156.0,18094.0,17986.0,17849.0
1,New South Wales,1RNSW,Rest of NSW,111,Newcastle and Lake Macquarie,5795.0,5745.0,5749.0,5758.0,5736.0,5709.0,5679.0
1,New South Wales,1RNSW,Rest of NSW,111,Newcastle and Lake Macquarie,24690.0,24724.0,24806.0,24903.0,25016.0,25158.0,25357.0
1,New South Wales,1RNSW,Rest of NSW,111,Newcastle and Lake Macquarie,23964.0,23987.0,24148.0,24293.0,24430.0,24578.0,24725.0
1,New South Wales,1RNSW,Rest of NSW,111,Newcastle and Lake Macquarie,9092.0,9109.0,9189.0,9290.0,9383.0,9466.0,9542.0
1,New South Wales,1RNSW,Rest of NSW,111,Newcastle and Lake Macquarie,3614.0,3619.0,3647.0,3669.0,3703.0,3742.0,3774.0
1,New South Wales,1RNSW,Rest of NSW,111,Newcastle and Lake Macquarie,11613.0,11800.0,11904.0,12051.0,12203.0,12365.0,12512.0
1,New South Wales,1RNSW,Rest of NSW,111,Newcastle and Lake Macquarie,12379.0,12340.0,12410.0,12454.0,12485.0,12511.0,12495.0
1,New South Wales,1RNSW,Rest of NSW,111,Newcastle and Lake Macquarie,13611.0,13636.0,13727.0,13891.0,14109.0,14358.0,14634.0
1,New South Wales,1RNSW,Rest of NSW,111,Newcastle and Lake Macquarie,8762.0,8722.0,8911.0,9162.0,9454.0,9786.0,10157.0
1,New South Wales,1RNSW,Rest of NSW,111,Newcastle and Lake Macquarie,8772.0,8931.0,9061.0,9203.0,9355.0,9517.0,9693.0
1,New South Wales,1RNSW,Rest of NSW,111,Newcastle and Lake Macquarie,14006.0,14518.0,14910.0,15278.0,15609.0,16057.0,16456.0
1,New South Wales,1RNSW,Rest of NSW,111,Newcastle and Lake Macquarie,15105.0,15276.0,15821.0,16481.0,17041.0,17560.0,18078.0
1,New South Wales,1RNSW,Rest of NSW,111,Newcastle and Lake Macquarie,13801.0,13765.0,13770.0,13780.0,13834.0,13889.0,13954.0
1,New South Wales,1RNSW,Rest of NSW,111,Newcastle and Lake Macquarie,9100.0,9117.0,9178.0,9242.0,9318.0,9388.0,9455.0
1,New South Wales,1RNSW,Rest of NSW,111,Newcastle and Lake Macquarie,6547.0,6616.0,6757.0,6911.0,7069.0,7157.0,7272.0
1,New South Wales,1RNSW,Rest of NSW,111,Newcastle and Lake Macquarie,16039.0,16023.0,16148.0,16246.0,16442.0,16543.0,16631.0
1,New South Wales,1RNSW,Rest of NSW,111,Newcastle and Lake Macquarie,8568.0,8543.0,8568.0,8598.0,8631.0,8606.0,8609.0
1,New South Wales,1RNSW,Rest of NSW,111,Newcastle and Lake Macquarie,12299.0,12295.0,12422.0,12523.0,12598.0,12684.0,12767.0
1,New South Wales,1RNSW,Rest of NSW,111,Newcastle and Lake Macquarie,17043.0,17040.0,17053.0,17084.0,17146.0,17255.0,17343.0
1,New South Wales,1RNSW,Rest of NSW,111,Newcastle and Lake Macquarie,13503.0,13963.0,14522.0,15175.0,15702.0,16133.0,16509.0
1,New South Wales,1RNSW,Rest of NSW,111,Newcastle and Lake Macquarie,15335.0,15357.0,15412.0,15476.0,15524.0,15542.0,15588.0
1,New South Wales,1RNSW,Rest of NSW,111,Newcastle and Lake Macquarie,14226.0,14218.0,14275.0,14330.0,14395.0,14466.0,14498.0
1,New South Wales,1RNSW,Rest of NSW,111,Newcastle and Lake Macquarie,11267.0,11435.0,11713.0,11950.0,12246.0,12644.0,12828.0
1,New South Wales,1RNSW,Rest of NSW,111,Newcastle and Lake Macquarie,18.0,17.0,19.0,21.0,23.0,25.0,28.0
1,New South Wales,1RNSW,Rest of NSW,111,Newcastle and Lake Macquarie,11576.0,11895.0,12110.0,12295.0,12487.0,12598.0,12694.0
1,New South Wales,1RNSW,Rest of NSW,111,Newcastle and Lake Macquarie,7328.0,7635.0,7888.0,8142.0,8374.0,8556.0,8809.0
1,New South Wales,1RNSW,Rest of NSW,111,Newcastle and Lake Macquarie,20063.0,20097.0,20294.0,20485.0,20655.0,20864.0,21030.0
1,New South Wales,1RNSW,Rest of NSW,111,Newcastle and Lake Macquarie,12460.0,12477.0,12611.0,12710.0,12797.0,12866.0,12933.0
1,New South Wales,1RNSW,Rest of NSW,111,Newcastle and Lake Macquarie,8334.0,8365.0,8462.0,8573.0,8701.0,8910.0,9196.0
1,New South Wales,1RNSW,Rest of NSW,112,Richmond - Tweed,17342.0,17555.0,17763.0,17997.0,18195.0,18396.0,18578.0
1,New South Wales,1RNSW,Rest of NSW,112,Richmond - Tweed,16906.0,17247.0,17498.0,17723.0,17917.0,18072.0,18291.0
1,New South Wales,1RNSW,Rest of NSW,112,Richmond - Tweed,5914.0,6006.0,6191.0,6374.0,6523.0,6724.0,6953.0
1,New South Wales,1RNSW,Rest of NSW,112,Richmond - Tweed,8493.0,8602.0,8684.0,8776.0,8869.0,9025.0,9141.0
1,New South Wales,1RNSW,Rest of NSW,112,Richmond - Tweed,10018.0,10203.0,10372.0,10535.0,10723.0,10931.0,10942.0
1,New South Wales,1RNSW,Rest of NSW,112,Richmond - Tweed,5281.0,5316.0,5367.0,5413.0,5488.0,5556.0,5636.0
1,New South Wales,1RNSW,Rest of NSW,112,Richmond - Tweed,7983.0,8088.0,8270.0,8516.0,8715.0,8999.0,9204.0
1,New South Wales,1RNSW,Rest of NSW,112,Richmond - Tweed,8193.0,8398.0,8492.0,8601.0,8695.0,8776.0,8864.0
1,New South Wales,1RNSW,Rest of NSW,112,Richmond - Tweed,12444.0,12495.0,12510.0,12513.0,12490.0,12432.0,12333.0
1,New South Wales,1RNSW,Rest of NSW,112,Richmond - Tweed,7079.0,7079.0,7125.0,7187.0,7231.0,7296.0,7369.0
1,New South Wales,1RNSW,Rest of NSW,112,Richmond - Tweed,13345.0,13375.0,13403.0,13445.0,13482.0,13532.0,13597.0
1,New South Wales,1RNSW,Rest of NSW,112,Richmond - Tweed,7530.0,7464.0,7479.0,7501.0,7521.0,7556.0,7601.0
1,New South Wales,1RNSW,Rest of NSW,112,Richmond - Tweed,15766.0,15641.0,15533.0,15467.0,15391.0,15320.0,15247.0
1,New South Wales,1RNSW,Rest of NSW,112,Richmond - Tweed,15402.0,15415.0,15465.0,15518.0,15571.0,15651.0,15770.0
1,New South Wales,1RNSW,Rest of NSW,112,Richmond - Tweed,12830.0,13574.0,13837.0,14175.0,14414.0,14678.0,14800.0
1,New South Wales,1RNSW,Rest of NSW,112,Richmond - Tweed,8936.0,9088.0,9262.0,9391.0,9463.0,9495.0,9478.0
1,New South Wales,1RNSW,Rest of NSW,112,Richmond - Tweed,9888.0,9906.0,9949.0,10016.0,10100.0,10192.0,10310.0
1,New South Wales,1RNSW,Rest of NSW,112,Richmond - Tweed,13412.0,13602.0,13718.0,13805.0,13917.0,14005.0,14033.0
1,New South Wales,1RNSW,Rest of NSW,112,Richmond - Tweed,19698.0,19932.0,20049.0,20123.0,20191.0,20335.0,20548.0
1,New South Wales,1RNSW,Rest of NSW,112,Richmond - Tweed,15914.0,15986.0,16047.0,16061.0,16105.0,16185.0,16252.0
1,New South Wales,1RNSW,Rest of NSW,112,Richmond - Tweed,3309.0,3352.0,3360.0,3355.0,3363.0,3351.0,3319.0
1,New South Wales,1RNSW,Rest of NSW,112,Richmond - Tweed,8274.0,8302.0,8316.0,8314.0,8353.0,8404.0,8411.0
1,New South Wales,1RNSW,Rest of NSW,113,Riverina,19499.0,19709.0,19993.0,20257.0,20473.0,20632.0,20670.0
1,New South Wales,1RNSW,Rest of NSW,113,Riverina,13182.0,13185.0,13162.0,13118.0,13074.0,12999.0,12903.0
1,New South Wales,1RNSW,Rest of NSW,113,Riverina,10284.0,10307.0,10319.0,10334.0,10343.0,10353.0,10359.0
1,New South Wales,1RNSW,Rest of NSW,113,Riverina,6171.0,6138.0,6103.0,6070.0,6023.0,5977.0,5935.0
1,New South Wales,1RNSW,Rest of NSW,113,Riverina,3499.0,3491.0,3497.0,3501.0,3503.0,3511.0,3514.0
1,New South Wales,1RNSW,Rest of NSW,113,Riverina,6423.0,6399.0,6473.0,6525.0,6586.0,6648.0,6683.0
1,New South Wales,1RNSW,Rest of NSW,113,Riverina,4758.0,4763.0,4756.0,4749.0,4746.0,4741.0,4737.0
1,New South Wales,1RNSW,Rest of NSW,113,Riverina,7677.0,7677.0,7682.0,7686.0,7690.0,7690.0,7688.0
1,New South Wales,1RNSW,Rest of NSW,113,Riverina,3648.0,3637.0,3632.0,3642.0,3669.0,3696.0,3713.0
1,New South Wales,1RNSW,Rest of NSW,113,Riverina,6289.0,6363.0,6383.0,6387.0,6390.0,6390.0,6382.0
1,New South Wales,1RNSW,Rest of NSW,113,Riverina,6780.0,6828.0,6795.0,6759.0,6711.0,6652.0,6586.0
1,New South Wales,1RNSW,Rest of NSW,113,Riverina,16892.0,17004.0,17066.0,17085.0,17063.0,17033.0,16925.0
1,New South Wales,1RNSW,Rest of NSW,113,Riverina,4262.0,4542.0,4731.0,4937.0,5171.0,5355.0,5606.0
1,New South Wales,1RNSW,Rest of NSW,113,Riverina,21704.0,21709.0,21901.0,22083.0,22298.0,22553.0,22688.0
1,New South Wales,1RNSW,Rest of NSW,113,Riverina,12501.0,12545.0,12512.0,12438.0,12340.0,12203.0,12014.0
1,New South Wales,1RNSW,Rest of NSW,113,Riverina,14854.0,15069.0,15543.0,16029.0,16529.0,17145.0,17828.0
1,New South Wales,1RNSW,Rest of NSW,114,Southern Highlands and Shoalhaven,8888.0,8965.0,9036.0,9096.0,9164.0,9257.0,9411.0
1,New South Wales,1RNSW,Rest of NSW,114,Southern Highlands and Shoalhaven,3700.0,3715.0,3709.0,3706.0,3693.0,3664.0,3627.0
1,New South Wales,1RNSW,Rest of NSW,114,Southern Highlands and Shoalhaven,5044.0,5069.0,5092.0,5119.0,5139.0,5162.0,5087.0
1,New South Wales,1RNSW,Rest of NSW,114,Southern Highlands and Shoalhaven,48.0,52.0,54.0,56.0,58.0,60.0,62.0
1,New South Wales,1RNSW,Rest of NSW,114,Southern Highlands and Shoalhaven,4217.0,4272.0,4323.0,4491.0,4576.0,4697.0,4822.0
1,New South Wales,1RNSW,Rest of NSW,114,Southern Highlands and Shoalhaven,16080.0,16173.0,16181.0,16171.0,16163.0,16130.0,16092.0
1,New South Wales,1RNSW,Rest of NSW,114,Southern Highlands and Shoalhaven,20120.0,20617.0,20976.0,21333.0,21712.0,22226.0,22847.0
1,New South Wales,1RNSW,Rest of NSW,114,Southern Highlands and Shoalhaven,14007.0,14273.0,14492.0,14722.0,14932.0,15094.0,15259.0
1,New South Wales,1RNSW,Rest of NSW,114,Southern Highlands and Shoalhaven,4371.0,4397.0,4443.0,4499.0,4545.0,4579.0,4654.0
1,New South Wales,1RNSW,Rest of NSW,114,Southern Highlands and Shoalhaven,3483.0,3503.0,3533.0,3564.0,3603.0,3651.0,3700.0
1,New South Wales,1RNSW,Rest of NSW,114,Southern Highlands and Shoalhaven,15383.0,15618.0,15818.0,16086.0,16373.0,16688.0,16951.0
1,New South Wales,1RNSW,Rest of NSW,114,Southern Highlands and Shoalhaven,5043.0,5128.0,5236.0,5350.0,5474.0,5623.0,5784.0
1,New South Wales,1RNSW,Rest of NSW,114,Southern Highlands and Shoalhaven,13101.0,13218.0,13317.0,13415.0,13472.0,13516.0,13539.0
1,New South Wales,1RNSW,Rest of NSW,114,Southern Highlands and Shoalhaven,6071.0,6195.0,6241.0,6283.0,6322.0,6360.0,6399.0
1,New South Wales,1RNSW,Rest of NSW,114,Southern Highlands and Shoalhaven,8930.0,9232.0,9494.0,9801.0,10149.0,10541.0,10880.0
1,New South Wales,1RNSW,Rest of NSW,114,Southern Highlands and Shoalhaven,9825.0,10008.0,10181.0,10312.0,10416.0,10530.0,10601.0
1,New South Wales,1RNSW,Rest of NSW,114,Southern Highlands and Shoalhaven,3574.0,3606.0,3652.0,3721.0,3776.0,3813.0,3810.0
1,New South Wales,1RNSW,Rest of NSW,114,Southern Highlands and Shoalhaven,6640.0,6728.0,6839.0,6932.0,7045.0,7113.0,7197.0
1,New South Wales,1GSYD,Greater Sydney,115,Sydney - Baulkham Hills and Hawkesbury,23270.0,23711.0,24443.0,24590.0,24795.0,24973.0,24853.0
1,New South Wales,1GSYD,Greater Sydney,115,Sydney - Baulkham Hills and Hawkesbury,20555.0,20853.0,21148.0,21364.0,21558.0,21694.0,21792.0
1,New South Wales,1GSYD,Greater Sydney,115,Sydney - Baulkham Hills and Hawkesbury,6403.0,6501.0,6540.0,6528.0,6492.0,6455.0,6368.0
1,New South Wales,1GSYD,Greater Sydney,115,Sydney - Baulkham Hills and Hawkesbury,13175.0,13184.0,13152.0,13069.0,12962.0,12871.0,12698.0
1,New South Wales,1GSYD,Greater Sydney,115,Sydney - Baulkham Hills and Hawkesbury,7774.0,7832.0,7903.0,7916.0,7936.0,7855.0,7685.0
1,New South Wales,1GSYD,Greater Sydney,115,Sydney - Baulkham Hills and Hawkesbury,5770.0,5754.0,5743.0,5739.0,5745.0,5720.0,5673.0
1,New South Wales,1GSYD,Greater Sydney,115,Sydney - Baulkham Hills and Hawkesbury,12242.0,12312.0,12397.0,12422.0,12433.0,12398.0,12214.0
1,New South Wales,1GSYD,Greater Sydney,115,Sydney - Baulkham Hills and Hawkesbury,9793.0,9943.0,10030.0,10096.0,10366.0,10460.0,10436.0
1,New South Wales,1GSYD,Greater Sydney,115,Sydney - Baulkham Hills and Hawkesbury,5410.0,5443.0,5407.0,5370.0,5333.0,5282.0,5198.0
1,New South Wales,1GSYD,Greater Sydney,115,Sydney - Baulkham Hills and Hawkesbury,19518.0,19460.0,19582.0,19569.0,19543.0,19472.0,19135.0
1,New South Wales,1GSYD,Greater Sydney,115,Sydney - Baulkham Hills and Hawkesbury,17724.0,18216.0,18307.0,18128.0,18016.0,17867.0,17748.0
1,New South Wales,1GSYD,Greater Sydney,115,Sydney - Baulkham Hills and Hawkesbury,5097.0,5849.0,7252.0,8408.0,9467.0,10393.0,11417.0
1,New South Wales,1GSYD,Greater Sydney,115,Sydney - Baulkham Hills and Hawkesbury,21522.0,21649.0,22050.0,22283.0,22437.0,22564.0,22586.0
1,New South Wales,1GSYD,Greater Sydney,115,Sydney - Baulkham Hills and Hawkesbury,5353.0,5367.0,5422.0,5475.0,5465.0,5425.0,5438.0
1,New South Wales,1GSYD,Greater Sydney,115,Sydney - Baulkham Hills and Hawkesbury,2777.0,2795.0,2813.0,2823.0,2833.0,2847.0,2854.0
1,New South Wales,1GSYD,Greater Sydney,115,Sydney - Baulkham Hills and Hawkesbury,22341.0,22476.0,22454.0,22422.0,22381.0,22335.0,22296.0
1,New South Wales,1GSYD,Greater Sydney,115,Sydney - Baulkham Hills and Hawkesbury,10464.0,10781.0,10948.0,11053.0,11206.0,11349.0,11450.0
1,New South Wales,1GSYD,Greater Sydney,115,Sydney - Baulkham Hills and Hawkesbury,1495.0,1493.0,1496.0,1637.0,4230.0,6883.0,10330.0
1,New South Wales,1GSYD,Greater Sydney,115,Sydney - Baulkham Hills and Hawkesbury,4243.0,4905.0,6924.0,9670.0,12311.0,14955.0,17486.0
1,New South Wales,1GSYD,Greater Sydney,115,Sydney - Baulkham Hills and Hawkesbury,16260.0,17085.0,17286.0,17418.0,17523.0,17640.0,17609.0
1,New South Wales,1GSYD,Greater Sydney,116,Sydney - Blacktown,17225.0,17519.0,17641.0,17619.0,17647.0,17627.0,17182.0
1,New South Wales,1GSYD,Greater Sydney,116,Sydney - Blacktown,18335.0,18627.0,19234.0,19868.0,20512.0,20706.0,20741.0
1,New South Wales,1GSYD,Greater Sydney,116,Sydney - Blacktown,22556.0,23273.0,23517.0,23677.0,23774.0,23722.0,23603.0
1,New South Wales,1GSYD,Greater Sydney,116,Sydney - Blacktown,25466.0,25646.0,25823.0,25893.0,25912.0,25823.0,25565.0
1,New South Wales,1GSYD,Greater Sydney,116,Sydney - Blacktown,12601.0,12752.0,12850.0,12893.0,12855.0,12815.0,12683.0
1,New South Wales,1GSYD,Greater Sydney,116,Sydney - Blacktown,16387.0,16648.0,16896.0,17127.0,17331.0,17339.0,17238.0
1,New South Wales,1GSYD,Greater Sydney,116,Sydney - Blacktown,14263.0,14403.0,14731.0,15012.0,15208.0,15134.0,14923.0
1,New South Wales,1GSYD,Greater Sydney,116,Sydney - Blacktown,10194.0,10380.0,10794.0,11085.0,11333.0,11495.0,11623.0
1,New South Wales,1GSYD,Greater Sydney,116,Sydney - Blacktown,16543.0,16668.0,16632.0,16564.0,16434.0,16174.0,15870.0
1,New South Wales,1GSYD,Greater Sydney,116,Sydney - Blacktown,3943.0,3962.0,3927.0,3886.0,3827.0,3778.0,3681.0
1,New South Wales,1GSYD,Greater Sydney,116,Sydney - Blacktown,23480.0,23687.0,24080.0,24369.0,24588.0,24829.0,24870.0
1,New South Wales,1GSYD,Greater Sydney,116,Sydney - Blacktown,19917.0,20732.0,20912.0,21102.0,21209.0,21222.0,21202.0
1,New South Wales,1GSYD,Greater Sydney,116,Sydney - Blacktown,855.0,1066.0,2833.0,4096.0,6212.0,11512.0,15636.0
1,New South Wales,1GSYD,Greater Sydney,116,Sydney - Blacktown,7497.0,8002.0,9090.0,10014.0,11165.0,12452.0,13905.0
1,New South Wales,1GSYD,Greater Sydney,116,Sydney - Blacktown,2212.0,3078.0,4473.0,5659.0,7125.0,8450.0,10053.0
1,New South Wales,1GSYD,Greater Sydney,116,Sydney - Blacktown,3829.0,5665.0,8790.0,12332.0,16519.0,20896.0,25314.0
1,New South Wales,1GSYD,Greater Sydney,116,Sydney - Blacktown,13182.0,13075.0,13216.0,13317.0,13305.0,13242.0,13101.0
1,New South Wales,1GSYD,Greater Sydney,116,Sydney - Blacktown,18994.0,18948.0,18916.0,18884.0,18839.0,18795.0,18738.0
1,New South Wales,1GSYD,Greater Sydney,116,Sydney - Blacktown,8584.0,8645.0,8675.0,8639.0,8587.0,8515.0,8415.0
1,New South Wales,1GSYD,Greater Sydney,116,Sydney - Blacktown,21083.0,21315.0,21507.0,21749.0,21867.0,21771.0,21571.0
1,New South Wales,1GSYD,Greater Sydney,116,Sydney - Blacktown,20207.0,21283.0,21897.0,22231.0,22393.0,22196.0,21867.0
1,New South Wales,1GSYD,Greater Sydney,116,Sydney - Blacktown,23240.0,23501.0,23765.0,23780.0,23711.0,23456.0,23175.0
1,New South Wales,1GSYD,Greater Sydney,116,Sydney - Blacktown,39.0,44.0,38.0,33.0,27.0,22.0,16.0
1,New South Wales,1GSYD,Greater Sydney,116,Sydney - Blacktown,21546.0,21876.0,22252.0,22591.0,22915.0,23079.0,22986.0
1,New South Wales,1GSYD,Greater Sydney,117,Sydney - City and Inner South,20.0,21.0,28.0,28.0,28.0,299.0,507.0
1,New South Wales,1GSYD,Greater Sydney,117,Sydney - City and Inner South,10625.0,11281.0,11614.0,12167.0,12634.0,12874.0,13035.0
1,New South Wales,1GSYD,Greater Sydney,117,Sydney - City and Inner South,11688.0,11857.0,12274.0,12652.0,13385.0,14103.0,14829.0
1,New South Wales,1GSYD,Greater Sydney,117,Sydney - City and Inner South,6.0,7.0,7.0,8.0,8.0,9.0,9.0
1,New South Wales,1GSYD,Greater Sydney,117,Sydney - City and Inner South,57.0,67.0,58.0,49.0,41.0,32.0,23.0
1,New South Wales,1GSYD,Greater Sydney,117,Sydney - City and Inner South,9914.0,10169.0,10341.0,10196.0,9847.0,9530.0,8967.0
1,New South Wales,1GSYD,Greater Sydney,117,Sydney - City and Inner South,13934.0,15436.0,16811.0,18075.0,19376.0,20680.0,21819.0
1,New South Wales,1GSYD,Greater Sydney,117,Sydney - City and Inner South,21005.0,21342.0,21490.0,21650.0,21345.0,21003.0,20067.0
1,New South Wales,1GSYD,Greater Sydney,117,Sydney - City and Inner South,8113.0,8279.0,8303.0,8317.0,8332.0,8340.0,8335.0
1,New South Wales,1GSYD,Greater Sydney,117,Sydney - City and Inner South,12240.0,12398.0,12478.0,12504.0,12565.0,12553.0,12366.0
1,New South Wales,1GSYD,Greater Sydney,117,Sydney - City and Inner South,15311.0,15525.0,15441.0,15265.0,15063.0,14772.0,14334.0
1,New South Wales,1GSYD,Greater Sydney,117,Sydney - City and Inner South,12040.0,12242.0,12250.0,12059.0,11888.0,11644.0,10776.0
1,New South Wales,1GSYD,Greater Sydney,117,Sydney - City and Inner South,16835.0,17270.0,17852.0,18568.0,19094.0,19424.0,19368.0
1,New South Wales,1GSYD,Greater Sydney,117,Sydney - City and Inner South,19814.0,20830.0,21459.0,21781.0,21554.0,21298.0,20493.0
1,New South Wales,1GSYD,Greater Sydney,117,Sydney - City and Inner South,22055.0,22773.0,22976.0,22478.0,22026.0,20695.0,18443.0
1,New South Wales,1GSYD,Greater Sydney,117,Sydney - City and Inner South,17514.0,17746.0,17811.0,17571.0,17320.0,17005.0,16053.0
1,New South Wales,1GSYD,Greater Sydney,117,Sydney - City and Inner South,9893.0,10422.0,10470.0,10375.0,10108.0,9535.0,8442.0
1,New South Wales,1GSYD,Greater Sydney,117,Sydney - City and Inner South,8255.0,9112.0,9313.0,9151.0,9013.0,8861.0,7956.0
1,New South Wales,1GSYD,Greater Sydney,117,Sydney - City and Inner South,15594.0,15932.0,16382.0,16462.0,16300.0,15976.0,14893.0
1,New South Wales,1GSYD,Greater Sydney,117,Sydney - City and Inner South,13451.0,13678.0,14086.0,14036.0,13939.0,13805.0,12837.0
1,New South Wales,1GSYD,Greater Sydney,117,Sydney - City and Inner South,14501.0,14674.0,14938.0,15187.0,15032.0,14768.0,13881.0
1,New South Wales,1GSYD,Greater Sydney,117,Sydney - City and Inner South,8305.0,8895.0,9583.0,10347.0,11444.0,12143.0,12408.0
1,New South Wales,1GSYD,Greater Sydney,117,Sydney - City and Inner South,8691.0,8691.0,8820.0,8887.0,8869.0,8737.0,8199.0
1,New South Wales,1GSYD,Greater Sydney,117,Sydney - City and Inner South,20061.0,20945.0,21497.0,21607.0,21794.0,21813.0,20346.0
1,New South Wales,1GSYD,Greater Sydney,117,Sydney - City and Inner South,9047.0,9434.0,9461.0,9274.0,8911.0,8478.0,7558.0
1,New South Wales,1GSYD,Greater Sydney,117,Sydney - City and Inner South,14572.0,15541.0,16041.0,16413.0,16739.0,16853.0,16639.0
1,New South Wales,1GSYD,Greater Sydney,117,Sydney - City and Inner South,9301.0,10718.0,11560.0,11854.0,12280.0,12790.0,12846.0
1,New South Wales,1GSYD,Greater Sydney,118,Sydney - Eastern Suburbs,19622.0,19659.0,19699.0,19714.0,19678.0,19655.0,19297.0
1,New South Wales,1GSYD,Greater Sydney,118,Sydney - Eastern Suburbs,22391.0,22771.0,22953.0,22963.0,22856.0,22383.0,21041.0
1,New South Wales,1GSYD,Greater Sydney,118,Sydney - Eastern Suburbs,17894.0,18061.0,18270.0,18309.0,18325.0,18297.0,17866.0
1,New South Wales,1GSYD,Greater Sydney,118,Sydney - Eastern Suburbs,3.0,3.0,0.0,0.0,0.0,0.0,0.0
1,New South Wales,1GSYD,Greater Sydney,118,Sydney - Eastern Suburbs,11429.0,11522.0,11548.0,11553.0,11528.0,11419.0,11184.0
1,New South Wales,1GSYD,Greater Sydney,118,Sydney - Eastern Suburbs,16163.0,16280.0,16251.0,16048.0,15923.0,15625.0,14927.0
1,New South Wales,1GSYD,Greater Sydney,118,Sydney - Eastern Suburbs,12566.0,12570.0,12559.0,12488.0,12372.0,12261.0,12027.0
1,New South Wales,1GSYD,Greater Sydney,118,Sydney - Eastern Suburbs,7987.0,8057.0,8081.0,8091.0,8082.0,7833.0,7486.0
1,New South Wales,1GSYD,Greater Sydney,118,Sydney - Eastern Suburbs,15599.0,15622.0,15582.0,15465.0,15276.0,15012.0,14516.0
1,New South Wales,1GSYD,Greater Sydney,118,Sydney - Eastern Suburbs,10866.0,10923.0,10899.0,10737.0,10588.0,10455.0,10046.0
1,New South Wales,1GSYD,Greater Sydney,118,Sydney - Eastern Suburbs,15335.0,15711.0,15886.0,15495.0,14925.0,14271.0,11975.0
1,New South Wales,1GSYD,Greater Sydney,118,Sydney - Eastern Suburbs,16262.0,16427.0,16487.0,16252.0,15684.0,15063.0,13775.0
1,New South Wales,1GSYD,Greater Sydney,118,Sydney - Eastern Suburbs,10380.0,10458.0,10378.0,10280.0,10183.0,10084.0,9837.0
1,New South Wales,1GSYD,Greater Sydney,118,Sydney - Eastern Suburbs,11382.0,11350.0,11356.0,11317.0,11283.0,11265.0,11124.0
1,New South Wales,1GSYD,Greater Sydney,118,Sydney - Eastern Suburbs,10653.0,10817.0,10768.0,10653.0,10551.0,10355.0,9911.0
1,New South Wales,1GSYD,Greater Sydney,118,Sydney - Eastern Suburbs,17757.0,17849.0,17791.0,17526.0,17289.0,16960.0,16293.0
1,New South Wales,1GSYD,Greater Sydney,118,Sydney - Eastern Suburbs,13706.0,13959.0,13959.0,13751.0,13479.0,13323.0,12837.0
1,New South Wales,1GSYD,Greater Sydney,118,Sydney - Eastern Suburbs,21154.0,21388.0,21322.0,21107.0,20799.0,20429.0,19720.0
1,New South Wales,1GSYD,Greater Sydney,118,Sydney - Eastern Suburbs,11034.0,11454.0,11527.0,11475.0,11386.0,11109.0,10685.0
1,New South Wales,1GSYD,Greater Sydney,118,Sydney - Eastern Suburbs,13439.0,13591.0,13638.0,13664.0,13640.0,13621.0,13469.0
1,New South Wales,1GSYD,Greater Sydney,118,Sydney - Eastern Suburbs,5797.0,5908.0,5918.0,5906.0,5905.0,5818.0,5640.0
1,New South Wales,1GSYD,Greater Sydney,119,Sydney - Inner South West,22477.0,22758.0,23134.0,23515.0,23822.0,24006.0,23966.0
1,New South Wales,1GSYD,Greater Sydney,119,Sydney - Inner South West,538.0,942.0,1131.0,1250.0,1357.0,1462.0,1480.0
1,New South Wales,1GSYD,Greater Sydney,119,Sydney - Inner South West,11515.0,11841.0,12190.0,12521.0,12707.0,12767.0,12795.0
